<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20140320,4836.43,4848.39,4756.61,4784.85,230983609
ADX,20140319,4848.29,4880.3,4835.63,4836.43,229632206
ADX,20140318,4822.72,4848.29,4822.72,4848.29,337167891
ADX,20140317,4732.07,4822.72,4732.07,4822.72,233318712
ADX,20140316,4753.79,4768.92,4719.37,4732.07,139886347
ADX,20140313,4650.17,4753.79,4650.17,4753.79,179688414
ADX,20140312,4782.6,4795.32,4641.61,4650.17,175696384
ADX,20140311,4828.75,4838.76,4766.79,4782.6,135896394
ADX,20140310,4878.23,4883.96,4813.56,4828.75,105748453
ADX,20140309,4896.87,4918.04,4876.55,4878.23,122575008
ADX,20140306,4938.07,4946.73,4850.82,4896.87,139495065
ADX,20140305,4920.42,4920.42,4920.42,4943.5,77044906
ADX,20140304,4857.79,4926.18,4857.79,4920.42,171788153
ADX,20140303,4944.16,4944.16,4857.79,4857.79,206324957
ADX,20140302,4958.66,4996.06,4935.92,4944.16,280397167
ADX,20140227,4985.49,5005.08,4957.22,4958.66,399697723
ADX,20140226,4958.74,4996.15,4958.74,4985.49,227490597
ADX,20140225,4883.05,4958.74,4883.05,4958.74,246394144
ADX,20140224,4871.57,4883.05,4819.3,4883.05,205598273
ADX,20140223,4914.69,4932.1,4870.53,4871.57,217370575
ADX,20140220,4883.18,4927.84,4866.27,4914.69,230894999
ADX,20140219,4870.36,4883.18,4870.36,4883.18,214419310
ADX,20140218,4880,4891.67,4850.09,4870.36,346799906
ADX,20140217,4891.74,4920.23,4864.31,4880,264094558
ADX,20140216,4892.41,4906.78,4861.65,4891.74,318483979
ADX,20140213,4868.42,4892.41,4855.53,4892.41,270248595
ADX,20140212,4871.55,4893.93,4859.07,4868.42,319272628
ADX,20140211,4896.15,4902.85,4871.55,4871.55,422179888
ADX,20140210,4826.39,4902.84,4826.39,4896.15,349577592
ADX,20140209,4721.72,4846.37,4721.72,4826.39,520215274
ADX,20140206,4688.23,4748.11,4688.23,4721.72,277610683
ADX,20140205,4661.65,4724.07,4661.65,4688.23,542366789
ADX,20140204,4678.38,4678.38,4636.75,4661.65,278756850
ADX,20140203,4692.88,4692.88,4666.82,4678.38,261329039
ADX,20140202,4673.07,4725.38,4673.07,4692.88,396995331
ADX,20140130,4660.74,4723.62,4646.97,4673.07,235456416
ADX,20140129,4585.81,4677.83,4585.81,4660.74,389643274
ADX,20140128,4527.8,4605.26,4527.8,4585.81,335313122
ADX,20140127,4569.93,4604.69,4495.17,4527.8,308128194
ADX,20140126,4655.32,4655.32,4560.47,4569.93,478218045
ADX,20140123,4578.19,4655.56,4578.19,4655.32,550110258
ADX,20140122,4580.97,4596.72,4547.71,4578.19,397512072
ADX,20140121,4569.98,4598.12,4563.66,4580.97,802744579
ADX,20140120,4561.96,4583.74,4556.27,4569.98,718665096
ADX,20140119,4521.47,4568.95,4521.47,4561.96,704013915
